x1,y1,x2,y2,ClassId,Path
6,90,63,142,28,output_folder5\merged_imageQM50Y1.png
93,103,117,128,10,output_folder5\merged_imageQM50Y1.png
147,106,164,126,17,output_folder5\merged_imageQM50Y1.png
6,76,55,125,40,output_folder5\merged_imageS3268I.png
90,43,212,158,24,output_folder5\merged_imageS3268I.png
246,90,266,111,5,output_folder5\merged_imageS3268I.png
293,84,324,118,38,output_folder5\merged_imageS3268I.png
352,77,399,125,1,output_folder5\merged_imageS3268I.png
8,76,77,149,2,output_folder5\merged_imageNHOROC.png
105,99,133,126,13,output_folder5\merged_imageNHOROC.png
159,92,200,133,30,output_folder5\merged_imageNHOROC.png
226,92,268,134,10,output_folder5\merged_imageNHOROC.png
295,98,328,127,25,output_folder5\merged_imageNHOROC.png
6,79,61,132,25,output_folder5\merged_image9IO60C.png
81,89,112,122,40,output_folder5\merged_image9IO60C.png
132,92,163,119,23,output_folder5\merged_image9IO60C.png
184,74,253,136,21,output_folder5\merged_image9IO60C.png
275,79,328,132,4,output_folder5\merged_image9IO60C.png
347,90,376,119,3,output_folder5\merged_image9IO60C.png
9,70,102,157,13,output_folder5\merged_imageMMB44G.png
134,90,182,139,1,output_folder5\merged_imageMMB44G.png
211,95,251,134,1,output_folder5\merged_imageMMB44G.png
6,130,33,157,10,output_folder5\merged_imageR5JRJP.png
58,133,78,154,33,output_folder5\merged_imageR5JRJP.png
108,100,200,187,19,output_folder5\merged_imageR5JRJP.png
228,131,251,155,8,output_folder5\merged_imageR5JRJP.png
6,71,56,123,12,output_folder5\merged_imageHF76XC.png
85,89,103,107,2,output_folder5\merged_imageHF76XC.png
132,80,165,115,17,output_folder5\merged_imageHF76XC.png
193,87,219,109,30,output_folder5\merged_imageHF76XC.png
247,70,301,126,40,output_folder5\merged_imageHF76XC.png
329,86,354,111,4,output_folder5\merged_imageHF76XC.png
5,83,59,140,5,output_folder5\merged_imageL4XG75.png
86,94,124,131,2,output_folder5\merged_imageL4XG75.png
150,101,173,122,22,output_folder5\merged_imageL4XG75.png
200,83,260,140,33,output_folder5\merged_imageL4XG75.png
287,102,306,121,10,output_folder5\merged_imageL4XG75.png
332,102,350,122,34,output_folder5\merged_imageL4XG75.png
6,91,33,118,7,output_folder5\merged_imageBPO0FO.png
53,81,101,129,8,output_folder5\merged_imageBPO0FO.png
120,88,158,120,2,output_folder5\merged_imageBPO0FO.png
178,86,219,123,24,output_folder5\merged_imageBPO0FO.png
239,94,261,114,21,output_folder5\merged_imageBPO0FO.png
280,82,324,126,1,output_folder5\merged_imageBPO0FO.png
5,81,38,114,35,output_folder5\merged_imageGVPCQP.png
55,88,75,107,5,output_folder5\merged_imageGVPCQP.png
91,75,133,119,38,output_folder5\merged_imageGVPCQP.png
150,81,187,113,2,output_folder5\merged_imageGVPCQP.png
5,127,25,147,5,output_folder5\merged_imageE4JPOS.png
44,106,108,168,36,output_folder5\merged_imageE4JPOS.png
127,125,147,148,38,output_folder5\merged_imageE4JPOS.png
165,126,185,146,39,output_folder5\merged_imageE4JPOS.png
5,117,51,164,10,output_folder5\merged_imageHKDJCW.png
68,120,107,158,7,output_folder5\merged_imageHKDJCW.png
125,126,152,154,7,output_folder5\merged_imageHKDJCW.png
5,89,33,117,2,output_folder5\merged_imageV1JVZP.png
52,78,93,129,15,output_folder5\merged_imageV1JVZP.png
113,90,140,117,9,output_folder5\merged_imageV1JVZP.png
159,80,199,128,15,output_folder5\merged_imageV1JVZP.png
218,84,257,123,8,output_folder5\merged_imageV1JVZP.png
275,83,315,124,10,output_folder5\merged_imageV1JVZP.png
8,74,73,133,23,output_folder5\merged_imageZBHDQP.png
99,70,161,138,4,output_folder5\merged_imageZBHDQP.png
184,82,232,125,13,output_folder5\merged_imageZBHDQP.png
6,122,69,186,1,output_folder5\merged_imageYYH4P4.png
96,121,160,188,41,output_folder5\merged_imageYYH4P4.png
185,145,204,163,18,output_folder5\merged_imageYYH4P4.png
228,143,251,166,13,output_folder5\merged_imageYYH4P4.png
10,50,97,146,25,output_folder5\merged_imageABI4IS.png
119,72,172,125,12,output_folder5\merged_imageABI4IS.png
189,76,231,120,1,output_folder5\merged_imageABI4IS.png
6,93,28,115,35,output_folder5\merged_imageHN98J6.png
47,90,73,117,1,output_folder5\merged_imageHN98J6.png
92,79,140,127,8,output_folder5\merged_imageHN98J6.png
5,91,48,132,11,output_folder5\merged_imageRXQVEV.png
73,102,94,122,25,output_folder5\merged_imageRXQVEV.png
120,95,153,128,2,output_folder5\merged_imageRXQVEV.png
178,103,195,120,20,output_folder5\merged_imageRXQVEV.png
221,82,282,141,20,output_folder5\merged_imageRXQVEV.png
6,89,42,125,10,output_folder5\merged_imageIN9KBY.png
65,97,88,117,12,output_folder5\merged_imageIN9KBY.png
110,86,145,128,13,output_folder5\merged_imageIN9KBY.png
168,83,215,132,3,output_folder5\merged_imageIN9KBY.png
5,77,48,121,37,output_folder5\merged_imageSHTXCF.png
81,56,162,142,12,output_folder5\merged_imageSHTXCF.png
195,86,223,114,8,output_folder5\merged_imageSHTXCF.png
252,81,288,118,4,output_folder5\merged_imageSHTXCF.png
317,89,336,110,33,output_folder5\merged_imageSHTXCF.png
6,95,30,120,12,output_folder5\merged_imageHUSFYJ.png
56,92,85,122,28,output_folder5\merged_imageHUSFYJ.png
113,73,186,140,23,output_folder5\merged_imageHUSFYJ.png
216,94,241,119,42,output_folder5\merged_imageHUSFYJ.png
267,98,284,114,3,output_folder5\merged_imageHUSFYJ.png
310,85,354,129,4,output_folder5\merged_imageHUSFYJ.png
8,63,90,145,9,output_folder5\merged_imageW8M29F.png
116,79,166,129,2,output_folder5\merged_imageW8M29F.png
189,94,212,114,28,output_folder5\merged_imageW8M29F.png
235,79,283,129,15,output_folder5\merged_imageW8M29F.png
307,80,355,128,1,output_folder5\merged_imageW8M29F.png
5,84,28,107,4,output_folder5\merged_imageBUA36X.png
51,78,90,113,28,output_folder5\merged_imageBUA36X.png
117,52,203,138,33,output_folder5\merged_imageBUA36X.png
6,419,45,455,1,output_folder5\merged_imageTYY883.png
66,426,92,449,28,output_folder5\merged_imageTYY883.png
113,413,162,463,9,output_folder5\merged_imageTYY883.png
183,422,213,453,9,output_folder5\merged_imageTYY883.png
234,418,275,457,12,output_folder5\merged_imageTYY883.png
6,83,39,112,13,output_folder5\merged_imageLDS1BY.png
56,76,94,119,12,output_folder5\merged_imageLDS1BY.png
111,83,140,112,40,output_folder5\merged_imageLDS1BY.png
156,78,197,117,23,output_folder5\merged_imageLDS1BY.png
5,84,48,125,11,output_folder5\merged_imageVZFXRZ.png
66,85,98,123,35,output_folder5\merged_imageVZFXRZ.png
117,82,165,127,18,output_folder5\merged_imageVZFXRZ.png
6,135,29,159,17,output_folder5\merged_imageDTXB73.png
45,134,73,159,13,output_folder5\merged_imageDTXB73.png
89,134,115,160,14,output_folder5\merged_imageDTXB73.png
131,136,154,159,36,output_folder5\merged_imageDTXB73.png
6,79,44,119,17,output_folder5\merged_imageYO3MVX.png
70,81,101,119,35,output_folder5\merged_imageYO3MVX.png
134,44,253,157,26,output_folder5\merged_imageYO3MVX.png
286,81,321,119,8,output_folder5\merged_imageYO3MVX.png
6,84,35,113,34,output_folder5\merged_imageBXMFWU.png
54,91,71,107,14,output_folder5\merged_imageBXMFWU.png
90,84,118,113,7,output_folder5\merged_imageBXMFWU.png
138,77,178,121,9,output_folder5\merged_imageBXMFWU.png
197,72,250,125,14,output_folder5\merged_imageBXMFWU.png
270,84,295,114,17,output_folder5\merged_imageBXMFWU.png
5,83,25,103,7,output_folder5\merged_imageOCPUTD.png
45,83,67,103,20,output_folder5\merged_imageOCPUTD.png
88,82,111,106,7,output_folder5\merged_imageOCPUTD.png
133,58,205,130,2,output_folder5\merged_imageOCPUTD.png
227,77,260,110,18,output_folder5\merged_imageOCPUTD.png
285,52,375,135,11,output_folder5\merged_imageOCPUTD.png
10,66,99,145,11,output_folder5\merged_imageB2V5YK.png
128,96,146,115,17,output_folder5\merged_imageB2V5YK.png
172,93,194,119,12,output_folder5\merged_imageB2V5YK.png
5,102,37,132,13,output_folder5\merged_imageCVR4LV.png
67,102,95,132,38,output_folder5\merged_imageCVR4LV.png
126,94,169,139,10,output_folder5\merged_imageCVR4LV.png
12,55,125,155,19,output_folder5\merged_imageUBBVJJ.png
156,92,184,116,28,output_folder5\merged_imageUBBVJJ.png
210,77,273,133,18,output_folder5\merged_imageUBBVJJ.png
10,70,102,152,28,output_folder5\merged_imageO2JWUC.png
132,96,168,126,30,output_folder5\merged_imageO2JWUC.png
194,89,236,132,8,output_folder5\merged_imageO2JWUC.png
5,74,33,102,3,output_folder5\merged_imageYF1SPY.png
51,58,108,116,35,output_folder5\merged_imageYF1SPY.png
130,45,214,129,4,output_folder5\merged_imageYF1SPY.png
8,57,74,122,4,output_folder5\merged_imageCBEKUL.png
95,63,147,116,32,output_folder5\merged_imageCBEKUL.png
167,58,234,120,18,output_folder5\merged_imageCBEKUL.png
255,80,275,99,15,output_folder5\merged_imageCBEKUL.png
294,77,320,101,25,output_folder5\merged_imageCBEKUL.png
6,98,27,119,10,output_folder5\merged_imageOJQ54G.png
58,69,133,146,1,output_folder5\merged_imageOJQ54G.png
164,90,197,125,41,output_folder5\merged_imageOJQ54G.png
5,92,47,134,1,output_folder5\merged_image4S1036.png
79,65,174,160,7,output_folder5\merged_image4S1036.png
207,81,271,145,8,output_folder5\merged_image4S1036.png
300,104,316,122,1,output_folder5\merged_image4S1036.png
344,93,384,133,8,output_folder5\merged_image4S1036.png
411,102,436,124,22,output_folder5\merged_image4S1036.png
16,11,170,163,12,output_folder5\merged_imageEA76ZO.png
197,76,220,97,11,output_folder5\merged_imageEA76ZO.png
236,63,285,111,1,output_folder5\merged_imageEA76ZO.png
303,58,361,114,7,output_folder5\merged_imageEA76ZO.png
378,68,418,106,10,output_folder5\merged_imageEA76ZO.png
435,76,455,96,3,output_folder5\merged_imageEA76ZO.png
6,74,49,117,4,output_folder5\merged_imageNN84Z7.png
70,69,131,123,18,output_folder5\merged_imageNN84Z7.png
152,84,178,108,25,output_folder5\merged_imageNN84Z7.png
197,83,223,109,9,output_folder5\merged_imageNN84Z7.png
247,48,337,144,2,output_folder5\merged_imageNN84Z7.png
6,94,33,121,9,output_folder5\merged_imageL7E39H.png
60,97,81,119,3,output_folder5\merged_imageL7E39H.png
109,80,171,136,31,output_folder5\merged_imageL7E39H.png
203,64,293,153,4,output_folder5\merged_imageL7E39H.png
325,89,363,127,10,output_folder5\merged_imageL7E39H.png
391,99,409,117,42,output_folder5\merged_imageL7E39H.png
5,88,41,125,5,output_folder5\merged_image5OG4VW.png
67,82,117,132,12,output_folder5\merged_image5OG4VW.png
144,83,191,130,1,output_folder5\merged_image5OG4VW.png
217,88,257,126,35,output_folder5\merged_image5OG4VW.png
283,91,320,123,29,output_folder5\merged_image5OG4VW.png
358,37,519,177,25,output_folder5\merged_image5OG4VW.png
5,97,25,117,4,output_folder5\merged_imageX7O2HK.png
51,87,95,128,25,output_folder5\merged_imageX7O2HK.png
122,86,165,127,20,output_folder5\merged_imageX7O2HK.png
191,94,217,119,13,output_folder5\merged_imageX7O2HK.png
6,88,43,127,7,output_folder5\merged_imageN5XK5P.png
65,100,81,116,4,output_folder5\merged_imageN5XK5P.png
104,80,167,135,26,output_folder5\merged_imageN5XK5P.png
190,87,232,129,1,output_folder5\merged_imageN5XK5P.png
255,86,293,128,1,output_folder5\merged_imageN5XK5P.png
316,96,337,120,38,output_folder5\merged_imageN5XK5P.png
6,86,29,109,10,output_folder5\merged_imageTIVS8U.png
47,68,103,125,17,output_folder5\merged_imageTIVS8U.png
122,81,154,113,4,output_folder5\merged_imageTIVS8U.png
170,87,191,109,25,output_folder5\merged_imageTIVS8U.png
6,88,27,110,2,output_folder5\merged_imageDO57XT.png
54,82,88,117,35,output_folder5\merged_imageDO57XT.png
117,61,189,137,39,output_folder5\merged_imageDO57XT.png
219,75,282,123,13,output_folder5\merged_imageDO57XT.png
309,85,329,113,17,output_folder5\merged_imageDO57XT.png
6,85,40,119,20,output_folder5\merged_imageFHERU5.png
56,86,87,117,16,output_folder5\merged_imageFHERU5.png
102,82,140,122,12,output_folder5\merged_imageFHERU5.png
155,86,185,117,31,output_folder5\merged_imageFHERU5.png
202,75,260,129,24,output_folder5\merged_imageFHERU5.png
6,146,28,167,12,output_folder5\merged_imageT0VW1E.png
56,124,121,189,3,output_folder5\merged_imageT0VW1E.png
148,140,178,172,38,output_folder5\merged_imageT0VW1E.png
204,138,239,175,10,output_folder5\merged_imageT0VW1E.png
5,83,30,109,14,output_folder5\merged_imageUL7N7U.png
45,73,91,121,0,output_folder5\merged_imageUL7N7U.png
107,85,130,108,10,output_folder5\merged_imageUL7N7U.png
146,78,182,114,8,output_folder5\merged_imageUL7N7U.png
198,85,219,106,7,output_folder5\merged_imageUL7N7U.png
6,78,27,97,5,output_folder5\merged_imageXHADHW.png
43,61,99,115,25,output_folder5\merged_imageXHADHW.png
117,76,142,102,35,output_folder5\merged_imageXHADHW.png
158,75,183,100,40,output_folder5\merged_imageXHADHW.png
198,68,248,110,11,output_folder5\merged_imageXHADHW.png
5,86,56,137,1,output_folder5\merged_imageSYC4OW.png
87,101,108,121,5,output_folder5\merged_imageSYC4OW.png
143,66,233,156,2,output_folder5\merged_imageSYC4OW.png
5,97,30,122,2,output_folder5\merged_imageB09XVQ.png
55,96,81,122,8,output_folder5\merged_imageB09XVQ.png
105,93,144,127,31,output_folder5\merged_imageB09XVQ.png
6,412,46,452,10,output_folder5\merged_imagePAZSM9.png
63,400,124,465,2,output_folder5\merged_imagePAZSM9.png
142,422,161,443,9,output_folder5\merged_imagePAZSM9.png
12,40,127,152,25,output_folder5\merged_imageUJ5D95.png
150,83,178,109,11,output_folder5\merged_imageUJ5D95.png
194,82,221,109,10,output_folder5\merged_imageUJ5D95.png
236,87,255,106,38,output_folder5\merged_imageUJ5D95.png
7,64,80,140,38,output_folder5\merged_image4ZINJ4.png
104,92,126,112,5,output_folder5\merged_image4ZINJ4.png
148,88,177,117,8,output_folder5\merged_image4ZINJ4.png
199,91,221,113,38,output_folder5\merged_image4ZINJ4.png
243,94,258,110,1,output_folder5\merged_image4ZINJ4.png
7,75,78,148,2,output_folder5\merged_imagePDO6D8.png
115,37,254,185,12,output_folder5\merged_imagePDO6D8.png
289,101,308,121,9,output_folder5\merged_imagePDO6D8.png
336,82,394,140,12,output_folder5\merged_imagePDO6D8.png
6,94,35,123,32,output_folder5\merged_imageUHKS8D.png
64,85,117,133,23,output_folder5\merged_imageUHKS8D.png
145,83,194,134,5,output_folder5\merged_imageUHKS8D.png
222,86,275,131,26,output_folder5\merged_imageUHKS8D.png
304,92,336,126,35,output_folder5\merged_imageUHKS8D.png
8,68,92,143,23,output_folder5\merged_imageQXKITT.png
116,78,168,133,42,output_folder5\merged_imageQXKITT.png
188,89,219,121,42,output_folder5\merged_imageQXKITT.png
7,68,73,130,5,output_folder5\merged_image6W4EFK.png
104,80,138,115,12,output_folder5\merged_image6W4EFK.png
167,78,209,119,5,output_folder5\merged_image6W4EFK.png
238,77,283,120,26,output_folder5\merged_image6W4EFK.png
6,136,29,161,2,output_folder5\merged_imageT21BGX.png
54,132,83,164,36,output_folder5\merged_imageT21BGX.png
110,126,155,171,36,output_folder5\merged_imageT21BGX.png
181,138,203,158,13,output_folder5\merged_imageT21BGX.png
228,133,259,162,23,output_folder5\merged_imageT21BGX.png
11,68,109,163,40,output_folder5\merged_image9RIBT0.png
146,89,197,142,16,output_folder5\merged_image9RIBT0.png
228,104,252,128,36,output_folder5\merged_image9RIBT0.png
282,94,326,136,4,output_folder5\merged_image9RIBT0.png
6,90,27,112,12,output_folder5\merged_imageTEQ2CY.png
50,68,123,134,13,output_folder5\merged_imageTEQ2CY.png
146,87,174,114,32,output_folder5\merged_imageTEQ2CY.png
194,92,211,109,10,output_folder5\merged_imageTEQ2CY.png
232,78,278,123,25,output_folder5\merged_imageTEQ2CY.png
298,90,319,111,5,output_folder5\merged_imageTEQ2CY.png
6,98,25,117,8,output_folder5\merged_imageBJQQXR.png
51,91,86,123,2,output_folder5\merged_imageBJQQXR.png
113,91,143,123,30,output_folder5\merged_imageBJQQXR.png
170,78,229,135,12,output_folder5\merged_imageBJQQXR.png
257,84,310,131,26,output_folder5\merged_imageBJQQXR.png
337,90,375,125,13,output_folder5\merged_imageBJQQXR.png
5,426,49,467,25,output_folder5\merged_image9EFQT4.png
80,429,119,464,11,output_folder5\merged_image9EFQT4.png
150,438,167,455,6,output_folder5\merged_image9EFQT4.png
198,433,226,460,13,output_folder5\merged_image9EFQT4.png
6,131,35,162,2,output_folder5\merged_imageTSIN81.png
59,120,113,174,1,output_folder5\merged_imageTSIN81.png
138,129,175,164,13,output_folder5\merged_imageTSIN81.png
5,90,47,135,5,output_folder5\merged_imageTCH4ZR.png
76,96,111,129,25,output_folder5\merged_imageTCH4ZR.png
139,105,156,121,2,output_folder5\merged_imageTCH4ZR.png
183,102,204,123,2,output_folder5\merged_imageTCH4ZR.png
6,87,33,114,8,output_folder5\merged_imageEK54PE.png
52,89,76,112,19,output_folder5\merged_imageEK54PE.png
96,79,139,122,33,output_folder5\merged_imageEK54PE.png
7,72,67,136,38,output_folder5\merged_imageE1QHMA.png
91,86,130,121,23,output_folder5\merged_imageE1QHMA.png
153,93,174,114,2,output_folder5\merged_imageE1QHMA.png
5,124,39,158,12,output_folder5\merged_imageUQN7BC.png
62,124,94,158,16,output_folder5\merged_imageUQN7BC.png
117,118,161,163,36,output_folder5\merged_imageUQN7BC.png
183,129,207,153,3,output_folder5\merged_imageUQN7BC.png
229,121,268,162,8,output_folder5\merged_imageUQN7BC.png
6,89,25,110,38,output_folder5\merged_imageRPIIWG.png
54,83,91,116,11,output_folder5\merged_imageRPIIWG.png
121,73,179,127,13,output_folder5\merged_imageRPIIWG.png
5,85,51,131,33,output_folder5\merged_image1F88E1.png
78,90,112,125,41,output_folder5\merged_image1F88E1.png
138,98,158,118,8,output_folder5\merged_image1F88E1.png
184,96,208,119,18,output_folder5\merged_image1F88E1.png
241,56,354,159,13,output_folder5\merged_image1F88E1.png
386,93,413,122,35,output_folder5\merged_image1F88E1.png
5,88,30,114,11,output_folder5\merged_imageFYB9XV.png
58,88,82,114,7,output_folder5\merged_imageFYB9XV.png
109,83,147,118,11,output_folder5\merged_imageFYB9XV.png
12,31,126,153,9,output_folder5\merged_imageHP54Z8.png
152,77,184,110,1,output_folder5\merged_imageHP54Z8.png
203,69,249,115,2,output_folder5\merged_imageHP54Z8.png
268,83,288,103,2,output_folder5\merged_imageHP54Z8.png
6,420,28,442,15,output_folder5\merged_imageKAVASI.png
44,412,79,449,12,output_folder5\merged_imageKAVASI.png
95,413,129,449,12,output_folder5\merged_imageKAVASI.png
6,65,59,118,5,output_folder5\merged_imageAZ4F0G.png
77,75,115,108,12,output_folder5\merged_imageAZ4F0G.png
134,73,170,109,4,output_folder5\merged_imageAZ4F0G.png
192,50,278,133,2,output_folder5\merged_imageAZ4F0G.png
7,64,71,137,17,output_folder5\merged_imageRREQ9J.png
101,87,129,116,7,output_folder5\merged_imageRREQ9J.png
156,88,180,113,4,output_folder5\merged_imageRREQ9J.png
208,80,247,122,24,output_folder5\merged_imageRREQ9J.png
5,97,36,127,21,output_folder5\merged_imageWP5ZN9.png
66,97,93,125,37,output_folder5\merged_imageWP5ZN9.png
123,98,150,126,10,output_folder5\merged_imageWP5ZN9.png
181,103,200,121,25,output_folder5\merged_imageWP5ZN9.png
231,100,254,123,10,output_folder5\merged_imageWP5ZN9.png
284,98,308,125,38,output_folder5\merged_imageWP5ZN9.png
6,96,24,112,7,output_folder5\merged_imageMT7JAY.png
47,93,64,116,13,output_folder5\merged_imageMT7JAY.png
88,89,121,119,21,output_folder5\merged_imageMT7JAY.png
144,88,175,119,15,output_folder5\merged_imageMT7JAY.png
198,84,239,123,11,output_folder5\merged_imageMT7JAY.png
5,83,36,115,27,output_folder5\merged_imageQL4WX4.png
65,87,88,110,8,output_folder5\merged_imageQL4WX4.png
116,86,141,112,42,output_folder5\merged_imageQL4WX4.png
5,85,36,115,5,output_folder5\merged_imageDCG77R.png
67,55,158,147,33,output_folder5\merged_imageDCG77R.png
190,91,212,111,22,output_folder5\merged_imageDCG77R.png
240,85,274,117,13,output_folder5\merged_imageDCG77R.png
302,71,366,129,22,output_folder5\merged_imageDCG77R.png
395,83,432,117,28,output_folder5\merged_imageDCG77R.png
5,70,45,110,30,output_folder5\merged_imageU1HJZX.png
62,59,113,120,38,output_folder5\merged_imageU1HJZX.png
